,0
1424,1.906
1425,1.906
1426,1.91
1427,1.91
1428,1.913
1429,1.917
1430,1.913
1431,1.91
1432,1.906
1433,1.906
1434,1.906
1435,1.906
1436,1.91
1437,1.917
1438,1.913
1439,1.913
1440,1.913
1441,1.913
1442,1.913
1443,1.913
1444,1.913
1445,1.913
1446,1.913
1447,1.91
1448,1.91
1449,1.906
1450,1.899
1451,1.895
1452,1.892
1453,1.892
1454,1.892
1455,1.892
1456,1.895
1457,1.902
1458,1.906
1459,1.91
1460,1.91
1461,1.91
1462,1.906
1463,1.906
1464,1.902
1465,1.899
1466,1.899
1467,1.895
1468,1.892
1469,1.895
1470,1.892
1471,1.892
1472,1.892
1473,1.895
1474,1.895
1475,1.892
1476,1.888
1477,1.888
1478,1.884
1479,1.884
1480,1.888
1481,1.892
1482,1.892
1483,1.892
1484,1.895
1485,1.892
1486,1.892
1487,1.892
1488,1.892
1489,1.892
1490,1.892
1491,1.895
1492,1.895
1493,1.895
1494,1.895
1495,1.892
1496,1.892
1497,1.892
1498,1.892
1499,1.892
1500,1.892
1501,1.895
1502,1.899
1503,1.899
1504,1.899
1505,1.899
1506,1.895
1507,1.895
1508,1.892
1509,1.892
1510,1.888
1511,1.892
1512,1.895
1513,1.895
1514,1.899
1515,1.902
1516,1.906
1517,1.906
1518,1.902
1519,1.902
1520,1.899
1521,1.895
1522,1.892
1523,1.888
1524,1.888
1525,1.884
1526,1.884
1527,1.881
1528,1.877
1529,1.877
1530,1.874
1531,1.874
1532,1.874
1533,1.877
1534,1.881
1535,1.884
1536,1.884
1537,1.884
1538,1.884
1539,1.881
1540,1.881
1541,1.877
1542,1.874
1543,1.87
1544,1.866
1545,1.87
1546,1.874
1547,1.877
1548,1.884
1549,1.895
1550,1.906
1551,1.917
1552,1.931
1553,1.942
1554,1.949
1555,1.957
1556,1.964
1557,1.964
1558,1.964
1559,1.96
1560,1.953
1561,1.949
1562,1.946
1563,1.942
1564,1.946
1565,1.949
1566,1.953
1567,1.957
1568,1.96
1569,1.96
1570,1.96
1571,1.957
1572,1.953
1573,1.946
1574,1.942
1575,1.939
1576,1.939
1577,1.939
1578,1.935
1579,1.935
1580,1.935
1581,1.935
1582,1.935
1583,1.928
1584,1.921
1585,1.913
1586,1.91
1587,1.91
1588,1.913
1589,1.913
1590,1.913
1591,1.917
1592,1.917
1593,1.917
1594,1.917
1595,1.917
1596,1.913
1597,1.91
1598,1.906
1599,1.906
1600,1.902
1601,1.899
1602,1.899
1603,1.899
1604,1.895
1605,1.895
1606,1.892
1607,1.892
1608,1.884
1609,1.877
1610,1.866
1611,1.841
1612,1.808
1613,1.772
1614,1.743
1615,1.714
1616,1.682
1617,1.646
1618,1.609
1619,1.566
1620,1.512
1621,1.443
1622,1.374
1623,1.324
1624,1.317
1625,1.349
1626,1.403
1627,1.458
1628,1.49
1629,1.49
1630,1.472
1631,1.483
1632,1.559
1633,1.711
1634,1.917
1635,2.148
1636,2.391
1637,2.619
1638,2.796
1639,2.893
1640,2.912
1641,2.857
1642,2.756
1643,2.619
1644,2.467
1645,2.315
1646,2.177
1647,2.058
1648,1.971
1649,1.906
1650,1.866
1651,1.845
1652,1.837
1653,1.837
1654,1.841
1655,1.848
1656,1.852
1657,1.859
1658,1.859
1659,1.863
1660,1.863
1661,1.863
1662,1.863
1663,1.866
1664,1.866
1665,1.863
1666,1.859
1667,1.859
1668,1.855
1669,1.855
1670,1.855
1671,1.852
1672,1.848
1673,1.841
1674,1.837
1675,1.837
1676,1.837
1677,1.841
1678,1.845
1679,1.845
1680,1.848
1681,1.852
1682,1.855
1683,1.859
1684,1.859
1685,1.855
1686,1.859
1687,1.855
1688,1.855
1689,1.855
1690,1.859
1691,1.859
1692,1.859
1693,1.859
1694,1.855
1695,1.855
1696,1.855
1697,1.855
1698,1.855
1699,1.859
1700,1.859
1701,1.859
1702,1.855
1703,1.855
1704,1.855
1705,1.859
1706,1.863
1707,1.866
1708,1.866
1709,1.866
1710,1.866
1711,1.863
1712,1.859
1713,1.859
1714,1.859
1715,1.863
1716,1.863
1717,1.866
1718,1.866
1719,1.863
1720,1.863
1721,1.859
1722,1.859
1723,1.859
1724,1.859
1725,1.863
1726,1.863
1727,1.863
1728,1.863
1729,1.87
1730,1.87
1731,1.874
1732,1.877
1733,1.881
1734,1.884
1735,1.888
1736,1.888
1737,1.884
1738,1.884
1739,1.881
1740,1.881
1741,1.877
1742,1.877
1743,1.881
1744,1.884
1745,1.888
1746,1.892
1747,1.892
1748,1.895
1749,1.895
1750,1.895
1751,1.895
1752,1.892
1753,1.888
1754,1.892
1755,1.892
1756,1.892
1757,1.895
1758,1.899
1759,1.902
1760,1.902
1761,1.91
1762,1.91
1763,1.91
1764,1.913
1765,1.913
1766,1.917
1767,1.917
1768,1.921
1769,1.924
1770,1.928
1771,1.931
1772,1.935
1773,1.935
1774,1.939
1775,1.939
1776,1.939
1777,1.942
1778,1.942
1779,1.939
1780,1.939
1781,1.935
1782,1.935
1783,1.931
1784,1.921
1785,1.913
1786,1.91
1787,1.902
1788,1.895
