,0
863,1.87
864,1.874
865,1.87
866,1.87
867,1.87
868,1.87
869,1.866
870,1.866
871,1.866
872,1.866
873,1.866
874,1.87
875,1.866
876,1.87
877,1.87
878,1.87
879,1.874
880,1.87
881,1.87
882,1.863
883,1.852
884,1.837
885,1.826
886,1.808
887,1.787
888,1.769
889,1.761
890,1.761
891,1.772
892,1.812
893,1.877
894,1.978
895,2.112
896,2.271
897,2.43
898,2.579
899,2.713
900,2.81
901,2.872
902,2.893
903,2.868
904,2.799
905,2.691
906,2.553
907,2.405
908,2.25
909,2.112
910,2.004
911,1.931
912,1.888
913,1.874
914,1.874
915,1.884
916,1.892
917,1.902
918,1.899
919,1.892
920,1.877
921,1.866
922,1.855
923,1.841
924,1.83
925,1.823
926,1.812
927,1.808
928,1.808
929,1.801
930,1.798
931,1.794
932,1.794
933,1.794
934,1.794
935,1.798
936,1.798
937,1.794
938,1.798
939,1.798
940,1.798
941,1.798
942,1.798
943,1.798
944,1.798
945,1.794
946,1.794
947,1.794
948,1.794
949,1.794
950,1.798
951,1.798
952,1.801
953,1.801
954,1.801
955,1.801
956,1.801
957,1.801
958,1.801
959,1.798
960,1.801
961,1.801
962,1.798
963,1.798
964,1.798
965,1.798
966,1.801
967,1.805
968,1.805
969,1.808
970,1.808
971,1.812
972,1.816
973,1.812
974,1.812
975,1.812
976,1.812
977,1.812
978,1.816
979,1.816
980,1.819
981,1.819
982,1.823
983,1.826
984,1.823
985,1.823
986,1.823
987,1.823
988,1.826
989,1.83
990,1.834
991,1.834
992,1.834
993,1.837
994,1.834
995,1.837
996,1.841
997,1.845
998,1.852
999,1.855
1000,1.859
1001,1.863
1002,1.866
1003,1.87
1004,1.874
1005,1.877
1006,1.881
1007,1.884
1008,1.892
1009,1.895
1010,1.902
1011,1.906
1012,1.91
1013,1.913
1014,1.917
1015,1.924
1016,1.924
1017,1.928
1018,1.928
1019,1.931
1020,1.931
1021,1.935
1022,1.935
1023,1.935
1024,1.935
1025,1.935
1026,1.939
1027,1.935
1028,1.939
1029,1.942
1030,1.946
1031,1.946
1032,1.949
1033,1.953
1034,1.957
1035,1.957
1036,1.96
1037,1.96
1038,1.957
1039,1.949
1040,1.946
1041,1.939
1042,1.935
1043,1.931
1044,1.924
1045,1.921
1046,1.913
1047,1.91
1048,1.899
1049,1.892
1050,1.884
1051,1.874
1052,1.866
1053,1.859
1054,1.848
1055,1.841
1056,1.83
1057,1.823
1058,1.816
1059,1.805
1060,1.798
1061,1.79
1062,1.787
1063,1.779
1064,1.776
1065,1.772
1066,1.769
1067,1.765
1068,1.761
1069,1.761
1070,1.761
1071,1.758
1072,1.758
1073,1.758
1074,1.758
1075,1.758
1076,1.758
1077,1.761
1078,1.761
1079,1.761
1080,1.758
1081,1.754
1082,1.754
1083,1.754
1084,1.754
1085,1.758
1086,1.758
1087,1.754
1088,1.751
1089,1.751
1090,1.754
1091,1.754
1092,1.754
1093,1.754
1094,1.758
1095,1.761
1096,1.765
1097,1.765
1098,1.765
1099,1.761
1100,1.761
1101,1.761
1102,1.758
1103,1.758
1104,1.761
1105,1.761
1106,1.761
1107,1.761
1108,1.761
1109,1.765
1110,1.761
1111,1.765
1112,1.765
1113,1.765
1114,1.769
1115,1.769
1116,1.772
1117,1.769
1118,1.769
1119,1.769
1120,1.772
1121,1.772
1122,1.772
1123,1.769
1124,1.769
1125,1.772
1126,1.772
1127,1.776
1128,1.776
1129,1.776
1130,1.779
1131,1.779
1132,1.783
1133,1.783
1134,1.787
1135,1.787
1136,1.787
1137,1.787
1138,1.787
1139,1.787
1140,1.787
1141,1.787
1142,1.787
1143,1.783
1144,1.783
1145,1.783
1146,1.783
1147,1.787
1148,1.787
1149,1.79
1150,1.79
1151,1.794
1152,1.794
1153,1.798
1154,1.798
1155,1.798
1156,1.794
1157,1.79
1158,1.79
1159,1.79
1160,1.79
1161,1.79
1162,1.794
1163,1.794
1164,1.794
1165,1.794
1166,1.794
1167,1.794
1168,1.794
1169,1.794
1170,1.794
1171,1.798
1172,1.798
1173,1.798
1174,1.798
1175,1.798
1176,1.798
1177,1.798
1178,1.794
1179,1.79
1180,1.787
1181,1.787
1182,1.787
1183,1.787
1184,1.787
1185,1.787
1186,1.787
1187,1.787
1188,1.79
1189,1.79
1190,1.794
1191,1.798
1192,1.798
1193,1.801
1194,1.805
1195,1.805
1196,1.805
1197,1.801
1198,1.801
1199,1.805
1200,1.808
1201,1.812
1202,1.816
1203,1.816
1204,1.816
1205,1.816
1206,1.812
1207,1.812
1208,1.812
1209,1.808
1210,1.808
1211,1.808
1212,1.805
1213,1.805
1214,1.805
1215,1.805
1216,1.805
1217,1.808
1218,1.808
1219,1.812
1220,1.816
1221,1.812
1222,1.812
1223,1.812
1224,1.808
1225,1.808
1226,1.808
1227,1.808
1228,1.808
1229,1.808
1230,1.808
1231,1.808
1232,1.801
1233,1.801
1234,1.801
1235,1.801
1236,1.801
1237,1.805
1238,1.808
1239,1.816
1240,1.823
1241,1.823
1242,1.826
1243,1.823
1244,1.823
1245,1.819
1246,1.819
1247,1.819
1248,1.819
1249,1.819
1250,1.819
1251,1.819
1252,1.816
1253,1.819
1254,1.816
1255,1.816
1256,1.816
1257,1.816
1258,1.816
1259,1.816
1260,1.816
1261,1.816
1262,1.816
1263,1.816
1264,1.812
1265,1.812
1266,1.812
1267,1.816
1268,1.819
1269,1.819
1270,1.819
1271,1.816
1272,1.812
1273,1.808
1274,1.808
1275,1.805
1276,1.801
1277,1.801
1278,1.801
1279,1.801
1280,1.801
1281,1.801
1282,1.798
1283,1.798
1284,1.794
1285,1.798
1286,1.798
1287,1.801
1288,1.801
1289,1.798
1290,1.798
1291,1.794
1292,1.79
1293,1.79
1294,1.787
1295,1.79
1296,1.79
1297,1.787
1298,1.787
1299,1.787
1300,1.787
1301,1.787
1302,1.787
1303,1.783
1304,1.783
1305,1.783
1306,1.783
1307,1.783
1308,1.779
1309,1.779
1310,1.779
1311,1.779
1312,1.776
1313,1.776
1314,1.769
1315,1.769
1316,1.769
1317,1.769
1318,1.776
1319,1.779
1320,1.783
1321,1.787
1322,1.794
1323,1.798
1324,1.801
1325,1.805
1326,1.808
1327,1.812
1328,1.812
1329,1.808
1330,1.805
1331,1.805
1332,1.801
1333,1.798
1334,1.794
1335,1.794
1336,1.79
1337,1.783
1338,1.779
1339,1.776
1340,1.769
1341,1.761
1342,1.758
1343,1.754
1344,1.754
1345,1.751
1346,1.751
1347,1.747
1348,1.747
1349,1.743
1350,1.743
1351,1.74
1352,1.736
1353,1.74
1354,1.74
1355,1.743
1356,1.747
1357,1.743
1358,1.743
1359,1.74
1360,1.736
1361,1.732
1362,1.732
1363,1.732
1364,1.729
1365,1.729
1366,1.729
1367,1.729
1368,1.725
1369,1.722
1370,1.718
1371,1.714
1372,1.714
1373,1.714
1374,1.711
1375,1.711
1376,1.704
1377,1.696
1378,1.685
1379,1.671
1380,1.657
1381,1.642
1382,1.628
1383,1.613
1384,1.606
1385,1.609
1386,1.631
1387,1.671
1388,1.743
1389,1.848
1390,1.986
1391,2.138
1392,2.286
1393,2.427
1394,2.546
1395,2.629
1396,2.676
1397,2.684
1398,2.644
1399,2.561
1400,2.441
1401,2.297
1402,2.145
1403,2.0
1404,1.877
1405,1.783
1406,1.722
1407,1.693
1408,1.685
1409,1.689
1410,1.7
1411,1.711
1412,1.714
1413,1.711
1414,1.7
1415,1.682
1416,1.664
1417,1.646
1418,1.631
1419,1.62
1420,1.609
1421,1.602
1422,1.602
1423,1.599
1424,1.595
1425,1.595
1426,1.599
1427,1.595
1428,1.591
1429,1.588
1430,1.584
1431,1.584
1432,1.581
1433,1.581
1434,1.577
1435,1.577
1436,1.577
1437,1.577
1438,1.577
1439,1.581
1440,1.581
1441,1.581
1442,1.577
1443,1.577
1444,1.577
1445,1.573
1446,1.573
1447,1.577
1448,1.573
1449,1.57
1450,1.57
1451,1.57
1452,1.57
1453,1.57
1454,1.57
1455,1.57
1456,1.57
1457,1.573
1458,1.573
1459,1.573
1460,1.573
1461,1.573
1462,1.573
1463,1.573
1464,1.57
1465,1.566
1466,1.566
1467,1.566
1468,1.566
1469,1.566
1470,1.562
1471,1.562
1472,1.562
1473,1.559
1474,1.559
1475,1.559
1476,1.559
1477,1.559
1478,1.559
1479,1.559
1480,1.559
1481,1.559
1482,1.555
1483,1.555
1484,1.552
1485,1.552
1486,1.552
1487,1.552
1488,1.555
1489,1.559
1490,1.562
1491,1.566
1492,1.562
1493,1.566
1494,1.566
1495,1.57
1496,1.577
1497,1.584
1498,1.588
1499,1.595
1500,1.599
1501,1.606
1502,1.606
1503,1.606
1504,1.609
1505,1.613
1506,1.617
1507,1.617
1508,1.62
1509,1.624
1510,1.628
1511,1.628
1512,1.631
1513,1.631
1514,1.631
1515,1.635
1516,1.638
1517,1.638
1518,1.642
1519,1.642
1520,1.646
1521,1.646
1522,1.649
1523,1.649
1524,1.649
1525,1.649
1526,1.649
1527,1.649
1528,1.646
1529,1.646
1530,1.646
1531,1.642
1532,1.638
1533,1.635
1534,1.635
1535,1.628
1536,1.624
1537,1.617
1538,1.609
1539,1.606
1540,1.599
1541,1.591
1542,1.584
1543,1.573
1544,1.562
1545,1.552
1546,1.541
1547,1.53
1548,1.519
1549,1.512
1550,1.501
1551,1.497
1552,1.49
1553,1.483
1554,1.476
1555,1.468
1556,1.461
1557,1.45
1558,1.443
1559,1.432
1560,1.425
1561,1.421
1562,1.418
1563,1.418
1564,1.418
1565,1.414
1566,1.414
1567,1.411
1568,1.407
1569,1.407
1570,1.407
1571,1.403
1572,1.403
1573,1.403
1574,1.403
1575,1.407
1576,1.407
1577,1.411
1578,1.411
1579,1.411
1580,1.411
1581,1.411
1582,1.411
1583,1.411
1584,1.411
1585,1.411
1586,1.414
1587,1.414
1588,1.414
1589,1.414
1590,1.414
1591,1.418
1592,1.418
1593,1.421
1594,1.421
1595,1.421
1596,1.425
1597,1.429
1598,1.432
1599,1.436
1600,1.436
1601,1.436
1602,1.436
1603,1.436
1604,1.436
1605,1.432
1606,1.432
1607,1.432
1608,1.436
1609,1.436
1610,1.443
1611,1.443
1612,1.447
1613,1.447
1614,1.45
1615,1.45
1616,1.45
1617,1.45
1618,1.45
1619,1.45
1620,1.454
1621,1.45
1622,1.454
1623,1.454
1624,1.454
1625,1.458
1626,1.458
1627,1.458
1628,1.458
1629,1.458
1630,1.458
1631,1.461
1632,1.461
1633,1.465
1634,1.465
1635,1.468
1636,1.472
1637,1.476
1638,1.476
1639,1.479
1640,1.479
1641,1.483
1642,1.483
1643,1.479
1644,1.483
1645,1.487
1646,1.49
1647,1.49
1648,1.494
1649,1.494
1650,1.497
1651,1.501
1652,1.501
1653,1.508
1654,1.508
1655,1.508
1656,1.508
1657,1.512
1658,1.512
1659,1.519
1660,1.523
1661,1.523
1662,1.523
1663,1.523
1664,1.523
1665,1.519
1666,1.519
1667,1.523
1668,1.526
1669,1.53
1670,1.534
1671,1.534
1672,1.537
1673,1.534
1674,1.534
1675,1.534
1676,1.534
1677,1.534
1678,1.534
1679,1.534
1680,1.534
1681,1.537
1682,1.537
1683,1.541
1684,1.544
1685,1.548
1686,1.552
1687,1.552
1688,1.555
1689,1.555
1690,1.559
1691,1.559
1692,1.562
1693,1.566
1694,1.57
1695,1.57
1696,1.573
1697,1.573
1698,1.573
1699,1.573
1700,1.573
1701,1.573
1702,1.573
1703,1.573
1704,1.573
1705,1.573
1706,1.573
1707,1.577
1708,1.577
1709,1.581
1710,1.584
1711,1.588
1712,1.591
1713,1.591
1714,1.595
1715,1.595
1716,1.599
1717,1.602
1718,1.606
1719,1.606
1720,1.609
1721,1.609
1722,1.609
1723,1.609
1724,1.609
1725,1.609
1726,1.609
1727,1.609
1728,1.613
1729,1.617
1730,1.624
1731,1.628
1732,1.631
1733,1.635
1734,1.638
1735,1.642
1736,1.646
1737,1.649
1738,1.657
1739,1.66
1740,1.664
1741,1.66
1742,1.664
1743,1.664
1744,1.667
1745,1.667
1746,1.667
1747,1.671
1748,1.671
1749,1.675
1750,1.678
1751,1.678
1752,1.682
1753,1.682
1754,1.685
1755,1.685
1756,1.689
1757,1.693
1758,1.696
1759,1.7
1760,1.704
1761,1.711
1762,1.711
1763,1.711
1764,1.714
1765,1.718
1766,1.722
1767,1.722
1768,1.722
1769,1.725
1770,1.729
1771,1.732
1772,1.74
1773,1.74
1774,1.74
1775,1.743
1776,1.747
1777,1.747
1778,1.751
1779,1.754
1780,1.754
1781,1.754
1782,1.754
1783,1.758
1784,1.761
1785,1.765
1786,1.772
1787,1.772
1788,1.776
1789,1.776
1790,1.776
1791,1.776
1792,1.779
1793,1.783
1794,1.79
1795,1.794
1796,1.801
1797,1.805
1798,1.812
1799,1.816
1800,1.819
1801,1.819
1802,1.819
1803,1.823
1804,1.826
1805,1.826
1806,1.826
1807,1.83
1808,1.834
1809,1.834
1810,1.834
1811,1.834
1812,1.834
1813,1.837
1814,1.841
1815,1.845
1816,1.845
1817,1.845
1818,1.841
1819,1.841
1820,1.841
1821,1.841
1822,1.841
1823,1.845
1824,1.845
1825,1.845
1826,1.852
1827,1.848
1828,1.848
1829,1.852
1830,1.852
1831,1.852
1832,1.855
1833,1.859
1834,1.863
1835,1.87
1836,1.877
1837,1.884
1838,1.892
1839,1.899
1840,1.906
1841,1.913
1842,1.921
1843,1.928
1844,1.935
1845,1.946
1846,1.953
1847,1.957
1848,1.964
1849,1.964
1850,1.968
1851,1.971
1852,1.968
1853,1.968
1854,1.964
1855,1.964
1856,1.964
1857,1.96
1858,1.96
1859,1.96
1860,1.957
1861,1.957
1862,1.953
1863,1.953
1864,1.957
1865,1.96
1866,1.964
1867,1.968
1868,1.968
1869,1.975
1870,1.978
1871,1.982
1872,1.989
1873,1.993
1874,1.996
1875,2.004
1876,2.007
