,0
945,1.758
946,1.751
947,1.743
948,1.736
949,1.729
950,1.729
951,1.722
952,1.718
953,1.714
954,1.707
955,1.704
956,1.704
957,1.704
958,1.704
959,1.704
960,1.704
961,1.704
962,1.7
963,1.7
964,1.696
965,1.696
966,1.7
967,1.7
968,1.7
969,1.7
970,1.7
971,1.704
972,1.707
973,1.707
974,1.711
975,1.714
976,1.714
977,1.714
978,1.718
979,1.722
980,1.722
981,1.725
982,1.729
983,1.725
984,1.725
985,1.725
986,1.729
987,1.729
988,1.732
989,1.736
990,1.74
991,1.743
992,1.743
993,1.747
994,1.747
995,1.747
996,1.747
997,1.751
998,1.754
999,1.758
1000,1.761
1001,1.765
1002,1.765
1003,1.765
1004,1.769
1005,1.765
1006,1.769
1007,1.769
1008,1.769
1009,1.772
1010,1.776
1011,1.776
1012,1.776
1013,1.776
1014,1.776
1015,1.779
1016,1.779
1017,1.779
1018,1.783
1019,1.787
1020,1.787
1021,1.787
1022,1.79
1023,1.79
1024,1.79
1025,1.79
1026,1.794
1027,1.79
1028,1.79
1029,1.79
1030,1.794
1031,1.794
1032,1.798
1033,1.798
1034,1.798
1035,1.798
1036,1.801
1037,1.798
1038,1.801
1039,1.801
1040,1.801
1041,1.805
1042,1.805
1043,1.808
1044,1.808
1045,1.808
1046,1.812
1047,1.816
1048,1.812
1049,1.812
1050,1.808
1051,1.808
1052,1.812
1053,1.812
1054,1.816
1055,1.819
1056,1.823
1057,1.823
1058,1.826
1059,1.823
1060,1.823
1061,1.819
1062,1.819
1063,1.819
1064,1.819
1065,1.819
1066,1.823
1067,1.823
1068,1.826
1069,1.83
1070,1.83
1071,1.83
1072,1.834
1073,1.837
1074,1.841
1075,1.841
1076,1.845
1077,1.845
1078,1.845
1079,1.841
1080,1.841
1081,1.841
1082,1.837
1083,1.841
1084,1.841
1085,1.845
1086,1.845
1087,1.848
1088,1.852
1089,1.852
1090,1.855
1091,1.855
1092,1.855
1093,1.852
1094,1.852
1095,1.852
1096,1.852
1097,1.852
1098,1.852
1099,1.848
1100,1.848
1101,1.848
1102,1.845
1103,1.841
1104,1.841
1105,1.841
1106,1.845
1107,1.845
1108,1.845
1109,1.845
1110,1.841
1111,1.841
1112,1.848
1113,1.848
1114,1.852
1115,1.855
1116,1.855
1117,1.852
1118,1.852
1119,1.852
1120,1.848
1121,1.845
1122,1.841
1123,1.837
1124,1.834
1125,1.834
1126,1.837
1127,1.841
1128,1.852
1129,1.859
1130,1.87
1131,1.877
1132,1.884
1133,1.892
1134,1.902
1135,1.906
1136,1.91
1137,1.91
1138,1.91
1139,1.906
1140,1.902
1141,1.899
1142,1.895
1143,1.892
1144,1.892
1145,1.888
1146,1.888
1147,1.888
1148,1.892
1149,1.899
1150,1.902
1151,1.906
1152,1.906
1153,1.902
1154,1.895
1155,1.888
1156,1.877
1157,1.866
1158,1.859
1159,1.859
1160,1.863
1161,1.866
1162,1.87
1163,1.874
1164,1.877
1165,1.877
1166,1.874
1167,1.874
1168,1.87
1169,1.874
1170,1.874
1171,1.874
1172,1.877
1173,1.884
1174,1.888
1175,1.892
1176,1.895
1177,1.895
1178,1.895
1179,1.895
1180,1.895
1181,1.892
1182,1.888
1183,1.884
1184,1.884
1185,1.884
1186,1.884
1187,1.892
1188,1.895
1189,1.895
1190,1.899
1191,1.902
1192,1.906
1193,1.906
1194,1.906
1195,1.906
1196,1.902
1197,1.892
1198,1.877
1199,1.855
1200,1.823
1201,1.787
1202,1.747
1203,1.704
1204,1.667
1205,1.646
1206,1.664
1207,1.725
1208,1.855
1209,2.062
1210,2.322
1211,2.597
1212,2.886
1213,3.15
1214,3.346
1215,3.454
1216,3.497
1217,3.516
1218,3.534
1219,3.552
1220,3.548
1221,3.494
1222,3.393
1223,3.252
1224,3.074
1225,2.875
1226,2.687
1227,2.528
1228,2.405
1229,2.322
1230,2.264
1231,2.224
1232,2.195
1233,2.163
1234,2.127
1235,2.091
1236,2.047
1237,2.007
1238,1.968
1239,1.931
1240,1.899
1241,1.87
1242,1.855
1243,1.834
1244,1.826
1245,1.819
1246,1.816
1247,1.812
1248,1.816
1249,1.812
1250,1.812
1251,1.808
1252,1.808
1253,1.808
1254,1.805
1255,1.801
1256,1.801
1257,1.801
1258,1.801
1259,1.798
1260,1.798
1261,1.794
1262,1.794
1263,1.798
1264,1.798
1265,1.794
1266,1.794
1267,1.798
1268,1.798
1269,1.801
1270,1.805
1271,1.808
1272,1.812
1273,1.816
1274,1.823
1275,1.823
1276,1.823
1277,1.823
1278,1.826
1279,1.826
1280,1.826
1281,1.826
1282,1.83
1283,1.834
1284,1.837
1285,1.845
1286,1.841
1287,1.845
1288,1.848
1289,1.852
1290,1.855
1291,1.855
1292,1.855
1293,1.859
1294,1.863
1295,1.866
1296,1.874
1297,1.874
1298,1.877
1299,1.884
1300,1.888
1301,1.895
1302,1.902
1303,1.91
1304,1.917
1305,1.928
1306,1.935
1307,1.946
1308,1.949
1309,1.957
1310,1.96
1311,1.964
1312,1.971
1313,1.978
1314,1.986
1315,1.993
1316,2.0
1317,2.011
1318,2.022
1319,2.029
1320,2.036
1321,2.047
1322,2.058
1323,2.065
1324,2.076
1325,2.087
1326,2.098
1327,2.105
1328,2.116
1329,2.123
1330,2.127
1331,2.13
1332,2.134
1333,2.138
1334,2.145
1335,2.152
1336,2.156
1337,2.159
1338,2.163
1339,2.166
1340,2.159
1341,2.156
1342,2.156
1343,2.152
1344,2.148
1345,2.141
1346,2.134
1347,2.123
1348,2.109
1349,2.094
1350,2.08
1351,2.058
1352,2.036
1353,2.015
1354,1.993
1355,1.971
1356,1.953
1357,1.931
1358,1.913
1359,1.892
1360,1.874
1361,1.852
1362,1.834
1363,1.816
1364,1.801
1365,1.787
1366,1.772
1367,1.758
1368,1.743
1369,1.729
1370,1.718
1371,1.707
1372,1.7
1373,1.689
1374,1.678
1375,1.671
1376,1.664
1377,1.657
1378,1.653
1379,1.653
1380,1.657
1381,1.657
1382,1.664
1383,1.66
1384,1.66
1385,1.657
1386,1.657
1387,1.657
1388,1.657
1389,1.66
1390,1.66
1391,1.66
1392,1.66
1393,1.664
1394,1.664
1395,1.664
1396,1.664
1397,1.664
1398,1.664
1399,1.667
1400,1.667
1401,1.667
1402,1.667
1403,1.671
1404,1.675
1405,1.671
1406,1.675
1407,1.675
1408,1.675
1409,1.675
1410,1.678
1411,1.682
1412,1.685
1413,1.689
1414,1.689
1415,1.693
1416,1.689
1417,1.689
1418,1.689
1419,1.689
1420,1.693
1421,1.693
1422,1.693
1423,1.696
1424,1.7
1425,1.704
1426,1.704
1427,1.704
1428,1.704
1429,1.704
1430,1.704
1431,1.707
1432,1.707
1433,1.711
1434,1.714
1435,1.714
1436,1.718
1437,1.718
1438,1.718
1439,1.722
1440,1.725
1441,1.729
1442,1.732
1443,1.729
1444,1.729
1445,1.729
1446,1.729
1447,1.736
1448,1.736
1449,1.74
1450,1.74
1451,1.74
1452,1.743
1453,1.74
1454,1.74
1455,1.74
1456,1.74
1457,1.74
1458,1.74
1459,1.74
1460,1.74
1461,1.74
1462,1.74
1463,1.74
1464,1.743
1465,1.743
1466,1.747
1467,1.751
1468,1.751
1469,1.754
1470,1.754
1471,1.751
1472,1.751
1473,1.751
1474,1.751
1475,1.751
1476,1.754
1477,1.754
1478,1.754
1479,1.758
1480,1.761
1481,1.761
1482,1.761
1483,1.761
1484,1.761
1485,1.761
1486,1.761
1487,1.765
1488,1.765
1489,1.765
1490,1.769
1491,1.769
1492,1.765
1493,1.765
1494,1.769
1495,1.769
1496,1.772
1497,1.772
1498,1.772
1499,1.776
1500,1.776
1501,1.779
1502,1.776
1503,1.776
1504,1.772
1505,1.772
1506,1.769
1507,1.772
1508,1.772
1509,1.772
1510,1.776
1511,1.776
1512,1.779
1513,1.772
1514,1.772
1515,1.776
1516,1.779
1517,1.779
1518,1.783
1519,1.783
1520,1.783
1521,1.783
1522,1.787
1523,1.79
1524,1.787
1525,1.79
1526,1.79
1527,1.79
1528,1.79
1529,1.79
1530,1.783
1531,1.779
1532,1.779
