,0
1432,322.0
1433,316.0
1434,325.0
1435,325.0
1436,328.0
1437,341.0
1438,374.0
1439,413.0
1440,436.0
1441,434.0
1442,405.0
1443,364.0
1444,320.0
1445,288.0
1446,304.0
1447,318.0
1448,331.0
1449,346.0
1450,351.0
1451,348.0
1452,349.0
1453,346.0
1454,343.0
1455,344.0
1456,353.0
1457,354.0
1458,356.0
1459,349.0
1460,350.0
1461,347.0
1462,356.0
1463,371.0
1464,371.0
1465,357.0
1466,352.0
1467,371.0
1468,377.0
1469,371.0
1470,357.0
1471,355.0
1472,353.0
1473,356.0
1474,360.0
1475,361.0
1476,366.0
1477,372.0
1478,381.0
1479,380.0
1480,366.0
1481,345.0
1482,363.0
1483,388.0
1484,380.0
1485,363.0
1486,366.0
1487,385.0
1488,394.0
1489,386.0
1490,379.0
1491,379.0
1492,377.0
1493,370.0
1494,385.0
1495,385.0
1496,373.0
1497,360.0
1498,357.0
1499,357.0
